Time(s),X,Y,
3.60272,8.84167,4.45833,
3.61108,8.80833,4.51667,
3.61935,8.775,4.56667,
3.62776,8.71667,4.625,
3.63603,8.55833,4.80833,
3.64446,8.40833,4.94167,
3.65273,8.15833,5.09167,
3.66109,8.00833,5.15,
3.66936,7.85,5.21667,
3.67775,7.68333,5.25,
3.68604,7.56667,5.3,
3.69445,7.39167,5.3,
3.7027,7.26667,5.3,
3.7111,7.2,5.3,
3.71937,7.125,5.3,
3.72776,7.04167,5.28333,
3.73606,6.98333,5.275,
3.74447,6.925,5.24167,
3.75272,6.89167,5.20833,
3.76106,6.86667,5.19167,
3.76939,6.8,5.14167,
3.77777,6.775,5.11667,
3.78606,6.74167,5.1,
3.79445,6.71667,5.06667,
3.80272,6.69167,5.04167,
3.81111,6.65833,5.00833,
3.81941,6.625,4.96667,
3.82777,6.59167,4.90833,
3.83607,6.575,4.86667,
3.84441,6.55,4.78333,
3.85272,6.54167,4.75,
3.86109,6.54167,4.70833,
3.86939,6.54167,4.675,
3.87778,6.525,4.63333,
3.88608,6.525,4.575,
3.89441,6.525,4.525,
3.90272,6.525,4.48333,
3.91108,6.525,4.43333,
3.91939,6.525,4.375,
3.92779,6.54167,4.31667,
3.93607,6.54167,4.28333,
3.94447,6.55833,4.23333,
3.95272,6.56667,4.18333,
3.96111,6.59167,4.125,
3.9694,6.625,4.075,
3.97779,6.64167,4.03333,
3.98609,6.7,3.91667,
3.99449,6.71667,3.86667,
4.00273,6.75833,3.80833,
4.01112,6.775,3.75833,
4.0194,6.79167,3.71667,
4.02773,6.81667,3.68333,
4.03608,6.825,3.66667,
4.0445,6.84167,3.64167,
4.05276,6.85,3.60833,
4.06114,6.86667,3.58333,
4.0694,6.88333,3.56667,
4.07776,6.9,3.55,
4.08608,6.95,3.475,
4.09445,7.00833,3.44167,
4.10275,7.05,3.40833,
4.11114,7.09167,3.39167,
4.11943,7.13333,3.36667,
4.12782,7.24167,3.33333,
4.1361,7.30833,3.33333,
4.14451,7.39167,3.30833,
4.15279,7.525,3.275,
4.16115,7.7,3.275,
4.16944,7.86667,3.25833,
4.17783,8.03333,3.24167,
4.1861,8.225,3.225,
4.19451,8.31667,3.225,
4.20278,8.40833,3.225,
4.21116,8.45,3.225,
4.21944,8.5,3.225,
4.22783,8.53333,3.225,
4.23612,8.55,3.225,
4.24452,8.56667,3.225,
4.2528,8.56667,3.225,
4.26117,8.575,3.225,
4.26947,8.575,3.225,
4.27782,8.575,3.225,
4.28612,8.575,3.225,
4.29452,8.575,3.225,
4.3028,8.58333,3.225,
4.31116,8.58333,3.225,
4.31946,8.59167,3.225,
4.32783,8.59167,3.225,
4.33614,8.59167,3.225,
4.34453,8.59167,3.225,
4.35281,8.6,3.225,
4.36117,8.6,3.225,
4.36948,8.6,3.225,
4.37784,8.6,3.225,
4.38614,8.6,3.225,
4.39449,8.6,3.225,
4.40281,8.6,3.225,
4.41118,8.60833,3.225,
4.41948,8.61667,3.225,
4.42785,8.61667,3.225,
4.43615,8.625,3.225,
4.44454,8.625,3.225,
4.45286,8.64167,3.225,
4.4612,8.65,3.225,
4.46951,8.65,3.225,
4.47787,8.65,3.19167,
4.48618,8.63333,3.04167,
4.49451,8.60833,2.95,
4.50282,8.58333,2.84167,
4.51121,8.54167,2.725,
4.5195,8.50833,2.625,
4.52791,8.49167,2.59167,
4.53619,8.475,2.54167,
4.54458,8.44167,2.45833,
4.55284,8.425,2.425,
4.56121,8.425,2.38333,
4.56954,8.41667,2.375,
4.57788,8.40833,2.36667,
4.58617,8.40833,2.34167,
4.59453,8.4,2.325,
4.60282,8.39167,2.30833,
4.61121,8.39167,2.30833,
4.61951,8.38333,2.28333,
4.62788,8.375,2.275,
4.63618,8.35833,2.25833,
4.64457,8.35833,2.25833,
4.65285,8.35833,2.25833,
4.6612,8.35833,2.25833,
4.66953,8.35833,2.25833,
4.67787,8.35833,2.25833,
4.6862,8.35833,2.25833,
4.69458,8.35833,2.25833,
4.70287,8.35833,2.25833,
4.71122,8.35833,2.25833,
4.71953,8.35833,2.25833,
4.72789,8.35833,2.25833,
4.7362,8.35833,2.25833,
4.74457,8.35833,2.25833,
4.75289,8.35833,2.25833,
