Time(s),X,Y,
7.65333,8.21112,1.52155,
7.66163,8.21112,1.52155,
7.67001,8.21112,1.52155,
7.67834,8.21112,1.52155,
7.68668,8.21112,1.52155,
7.69502,8.21112,1.52155,
7.70334,8.21112,1.52155,
7.71168,8.21112,1.52155,
7.72002,8.21112,1.52155,
7.72834,8.21112,1.52155,
7.73669,8.21112,1.52155,
7.74498,8.21112,1.52155,
7.75336,8.21112,1.52155,
7.7617,8.21112,1.52155,
7.77002,8.21112,1.52155,
7.77836,8.21112,1.52155,
7.78669,8.21112,1.52155,
7.79502,8.21112,1.52155,
7.80336,8.21112,1.52155,
7.8117,8.21112,1.52155,
7.82003,8.21112,1.52155,
7.82833,8.21112,1.52155,
7.83671,8.21112,1.52155,
7.84499,8.21112,1.52155,
7.85336,8.21112,1.52155,
7.86167,8.21112,1.52155,
7.87004,8.21112,1.52155,
7.87833,8.21112,1.52155,
7.88671,8.21112,1.52155,
7.89498,8.21112,1.52155,
7.90333,8.21112,1.52155,
7.91168,8.21112,1.52155,
7.92005,8.21112,1.52155,
7.92833,8.21112,1.52155,
7.93671,8.21112,1.52155,
7.94501,8.21112,1.52155,
7.95338,8.21112,1.52155,
7.96167,8.21112,1.52155,
7.96999,8.21112,1.52155,
